"","id","fidelidade","sexo","idade","atendimento","sortimento","acessibilidade","preço"
"2224","2224","sim","feminino",34,"5","5","3","5"
"2225","2225","sim","feminino",35,"4","5","4","2"
"2226","2226","sim","masculino",37,"3","3","3","5"
"2227","2227","sim","masculino",36,"4","4","3","3"
"2228","2228","sim","feminino",35,"4","4","5","4"
"2229","2229","sim","feminino",34,"5","5","3","5"
"2230","2230","sim","feminino",34,"5","5","5","4"
"2231","2231","sim","feminino",34,"5","4","3","5"
"2232","2232","sim","feminino",35,"3","4","5","4"
"2233","2233","sim","feminino",34,"5","4","3","5"
"2234","2234","sim","feminino",34,"4","4","5","4"
"2235","2235","sim","feminino",35,"4","4","3","3"
"2236","2236","sim","feminino",35,"4","4","3","3"
"2237","2237","sim","feminino",34,"2","2","3","3"
"2238","2238","sim","masculino",34,"4","4","5","4"
"2239","2239","sim","feminino",34,"3","5","3","3"
"2240","2240","sim","feminino",36,"4","4","5","4"
"2241","2241","sim","masculino",37,"3","3","3","5"
"2242","2242","sim","feminino",34,"4","4","5","4"
"2243","2243","sim","masculino",36,"4","4","3","3"
"2244","2244","sim","feminino",35,"3","5","5","4"
"2245","2245","sim","masculino",34,"4","4","5","4"
"2246","2246","sim","feminino",35,"4","4","3","3"
"2247","2247","sim","feminino",35,"4","5","3","5"
"2248","2248","sim","feminino",35,"4","4","5","4"
"2249","2249","sim","feminino",34,"4","5","4","2"
"2250","2250","sim","masculino",36,"4","4","3","3"
"2251","2251","sim","feminino",34,"5","5","5","4"
"2252","2252","sim","feminino",34,"3","5","3","3"
"2253","2253","sim","feminino",35,"4","4","3","3"
"2254","2254","sim","masculino",34,"4","4","5","4"
"2255","2255","sim","feminino",34,"3","5","5","4"
"2256","2256","sim","feminino",35,"3","5","5","4"
"2257","2257","sim","masculino",34,"5","4","5","4"
"2258","2258","sim","feminino",34,"3","5","5","4"
"2259","2259","sim","feminino",36,"4","4","5","4"
"2260","2260","sim","feminino",42,"4","4","3","3"
"2261","2261","sim","feminino",42,"4","4","3","3"
"2262","2262","sim","feminino",36,"4","4","5","4"
"2263","2263","sim","masculino",34,"4","4","3","5"
"2264","2264","sim","masculino",37,"3","3","3","5"
"2265","2265","sim","feminino",34,"5","5","3","5"
"2266","2266","sim","feminino",34,"4","5","4","2"
"2267","2267","sim","feminino",34,"4","4","5","4"
"2268","2268","sim","feminino",34,"4","4","5","4"
"2269","2269","sim","feminino",41,"4","4","3","5"
"2270","2270","sim","feminino",35,"3","5","5","4"
"2271","2271","sim","feminino",34,"4","4","5","5"
"2272","2272","sim","feminino",34,"2","2","3","3"
"2273","2273","sim","feminino",34,"4","5","4","2"
"2274","2274","sim","masculino",34,"4","4","3","5"
"2275","2275","sim","masculino",34,"4","4","1","3"
"2276","2276","sim","feminino",34,"4","4","5","4"
"2277","2277","sim","masculino",34,"4","4","3","5"
"2278","2278","sim","feminino",35,"3","4","3","3"
"2279","2279","sim","feminino",35,"4","4","5","4"
"2280","2280","sim","masculino",34,"4","4","5","4"
"2281","2281","sim","feminino",34,"4","1","3","3"
"2282","2282","sim","feminino",34,"4","5","3","3"
"2283","2283","sim","feminino",34,"4","4","5","5"
"2284","2284","sim","masculino",34,"4","4","3","5"
"2285","2285","sim","feminino",34,"4","4","5","4"
"2286","2286","sim","feminino",39,"3","4","3","3"
"2287","2287","sim","masculino",34,"4","4","5","4"
"2288","2288","sim","feminino",39,"3","4","3","3"
"2289","2289","sim","masculino",34,"3","2","3","5"
"2290","2290","sim","masculino",36,"4","4","3","3"
"2291","2291","sim","feminino",34,"4","5","3","3"
"2292","2292","sim","masculino",34,"4","4","5","4"
"2293","2293","sim","feminino",35,"4","5","3","5"
"2294","2294","sim","masculino",35,"4","4","5","4"
"2295","2295","sim","feminino",34,"4","3","3","3"
"2296","2296","sim","masculino",34,"3","5","3","1"
"2297","2297","sim","masculino",36,"4","4","3","3"
"2298","2298","sim","feminino",34,"5","5","3","5"
"2299","2299","sim","feminino",35,"4","4","5","4"
"2300","2300","sim","feminino",35,"4","5","4","2"
"2301","2301","sim","feminino",34,"5","5","5","4"
"2302","2302","sim","masculino",35,"4","4","5","4"
"2303","2303","sim","feminino",35,"3","4","3","3"
"2304","2304","sim","feminino",34,"3","5","3","3"
"2305","2305","sim","masculino",34,"4","4","5","4"
"2306","2306","sim","feminino",34,"4","4","3","5"
"2307","2307","sim","feminino",34,"2","5","2","3"
"2308","2308","sim","feminino",39,"3","4","3","3"
"2309","2309","sim","feminino",34,"5","5","3","5"
"2310","2310","sim","feminino",35,"4","4","4","2"
"2311","2311","sim","feminino",36,"4","4","5","4"
"2312","2312","sim","feminino",34,"5","5","5","4"
"2313","2313","sim","feminino",34,"4","5","4","2"
"2314","2314","sim","masculino",34,"4","4","5","4"
"2315","2315","sim","feminino",35,"3","5","5","4"
"2316","2316","sim","feminino",34,"5","4","3","5"
"2317","2317","sim","masculino",34,"5","4","5","4"
"2318","2318","sim","feminino",34,"4","3","3","3"
"2319","2319","sim","masculino",34,"5","4","5","4"
"2320","2320","sim","feminino",34,"4","4","3","3"
"2321","2321","sim","feminino",39,"3","4","3","3"
"2322","2322","sim","feminino",35,"4","5","4","2"
"2323","2323","sim","feminino",35,"3","4","5","4"
"2324","2324","sim","feminino",34,"4","4","5","4"
"2325","2325","sim","feminino",35,"3","4","5","4"
"2326","2326","sim","feminino",34,"4","4","5","4"
"2327","2327","sim","feminino",34,"4","1","3","3"
"2328","2328","sim","masculino",35,"4","4","5","4"
"2329","2329","sim","feminino",41,"4","4","3","5"
"2330","2330","sim","feminino",34,"5","3","4","2"
"2331","2331","sim","feminino",35,"4","5","3","5"
"2332","2332","sim","feminino",34,"5","4","3","5"
"2333","2333","sim","feminino",34,"4","4","5","4"
"2334","2334","sim","feminino",34,"3","2","3","3"
"2335","2335","sim","masculino",34,"3","4","5","4"
"2336","2336","sim","feminino",34,"5","4","3","5"
"2337","2337","sim","feminino",34,"5","5","3","5"
"2338","2338","sim","feminino",35,"3","5","5","4"
"2339","2339","sim","masculino",34,"4","4","3","5"
"2340","2340","sim","feminino",34,"4","5","4","2"
"2341","2341","sim","feminino",36,"4","4","5","4"
"2342","2342","sim","feminino",34,"4","4","5","4"
"2343","2343","sim","feminino",35,"3","5","5","4"
"2344","2344","sim","feminino",35,"4","5","4","2"
"2345","2345","sim","feminino",34,"4","4","5","4"
"2346","2346","sim","masculino",36,"4","4","5","4"
"2347","2347","sim","masculino",35,"4","4","5","4"
"2348","2348","sim","feminino",34,"2","5","2","3"
"2349","2349","sim","masculino",36,"4","4","3","3"
"2350","2350","sim","masculino",34,"4","4","3","5"
"2351","2351","sim","feminino",41,"4","4","3","5"
"2352","2352","sim","masculino",34,"4","4","3","5"
"2353","2353","sim","masculino",34,"4","4","5","4"
"2354","2354","sim","feminino",34,"4","4","3","3"
"2355","2355","sim","masculino",34,"3","4","5","4"
"2356","2356","sim","masculino",34,"3","4","5","4"
"2357","2357","sim","feminino",34,"5","4","3","5"
"2358","2358","sim","feminino",35,"3","5","5","4"
"2359","2359","sim","masculino",34,"4","4","3","5"
"2360","2360","sim","masculino",34,"3","2","3","5"
"2361","2361","sim","feminino",39,"3","4","3","3"
"2362","2362","sim","feminino",36,"4","4","5","4"
"2363","2363","sim","masculino",34,"4","4","3","3"
"2364","2364","sim","feminino",35,"4","4","5","4"
"2365","2365","sim","feminino",35,"4","4","3","3"
"2366","2366","sim","feminino",34,"5","4","3","5"
"2367","2367","sim","feminino",34,"5","4","3","5"
"2368","2368","sim","feminino",34,"4","4","5","4"
"2369","2369","sim","feminino",34,"4","5","3","3"
"2370","2370","sim","masculino",34,"4","4","5","4"
"2371","2371","sim","feminino",34,"3","5","3","3"
"2372","2372","sim","feminino",35,"4","4","3","3"
"2373","2373","sim","feminino",34,"3","5","3","3"
"2374","2374","sim","feminino",35,"4","4","5","4"
"2375","2375","sim","feminino",34,"5","5","3","5"
"2376","2376","sim","feminino",34,"5","5","3","5"
"2377","2377","sim","feminino",35,"4","4","5","4"
"2378","2378","sim","feminino",35,"4","4","3","3"
"2379","2379","sim","feminino",34,"1","3","5","4"
"2380","2380","sim","feminino",34,"2","2","3","3"
"2381","2381","sim","feminino",34,"4","4","5","4"
"2382","2382","sim","feminino",35,"4","5","3","5"
"2383","2383","sim","feminino",35,"3","4","3","3"
"2384","2384","sim","feminino",34,"4","4","3","3"
"2385","2385","sim","feminino",35,"4","5","3","5"
"2386","2386","sim","feminino",34,"2","2","3","3"
"2387","2387","sim","feminino",34,"4","4","5","4"
"2388","2388","sim","feminino",34,"2","2","3","3"
"2389","2389","sim","feminino",34,"4","4","5","4"
"2390","2390","sim","feminino",35,"3","5","5","4"
"2391","2391","sim","feminino",34,"4","5","4","2"
"2392","2392","sim","masculino",34,"3","4","5","4"
"2393","2393","sim","masculino",34,"5","4","5","4"
"2394","2394","sim","feminino",35,"4","4","5","4"
"2395","2395","sim","feminino",34,"4","4","5","5"
"2396","2396","sim","feminino",35,"4","5","4","2"
"2397","2397","sim","masculino",35,"4","4","5","4"
"2398","2398","sim","masculino",34,"3","4","5","4"
"2399","2399","sim","feminino",35,"4","4","5","4"
"2400","2400","sim","masculino",34,"5","4","5","4"
"2401","2401","sim","feminino",34,"5","5","5","4"
"2402","2402","sim","masculino",34,"3","2","3","5"
"2403","2403","sim","feminino",35,"3","5","5","4"
"2404","2404","sim","feminino",35,"3","4","3","3"
"2405","2405","sim","feminino",34,"3","5","5","4"
"2406","2406","sim","masculino",34,"4","4","3","3"
"2407","2407","sim","masculino",34,"4","4","1","3"
"2408","2408","sim","feminino",35,"3","5","5","4"
"2409","2409","sim","feminino",34,"3","5","5","4"
"2410","2410","sim","masculino",36,"4","4","3","3"
"2411","2411","sim","feminino",34,"5","5","3","5"
"2412","2412","sim","feminino",34,"4","4","3","3"
"2413","2413","sim","feminino",35,"4","4","5","4"
"2414","2414","sim","feminino",34,"4","1","3","3"
"2415","2415","sim","feminino",35,"4","4","3","3"
"2416","2416","sim","feminino",34,"4","1","3","3"
"2417","2417","sim","masculino",34,"4","4","1","3"
"2418","2418","sim","feminino",35,"4","5","3","5"
"2419","2419","sim","feminino",34,"3","5","5","4"
"2420","2420","sim","feminino",34,"5","5","3","5"
"2421","2421","sim","feminino",42,"4","4","3","3"
"2422","2422","sim","feminino",39,"3","4","3","3"
"2423","2423","sim","feminino",34,"2","2","3","3"
"2424","2424","sim","feminino",34,"4","4","5","4"
"2425","2425","sim","feminino",34,"4","1","3","3"
"2426","2426","sim","feminino",34,"5","4","3","5"
"2427","2427","sim","masculino",37,"3","3","3","5"
"2428","2428","sim","feminino",34,"4","4","5","4"
"2429","2429","sim","masculino",35,"4","4","5","4"
"2430","2430","sim","feminino",34,"4","4","5","4"
"2431","2431","sim","feminino",34,"5","4","3","5"
"2432","2432","sim","masculino",37,"3","3","3","5"
"2433","2433","sim","masculino",34,"5","4","5","4"
"2434","2434","sim","feminino",34,"4","4","5","5"
"2435","2435","sim","feminino",35,"4","4","5","4"
"2436","2436","sim","feminino",35,"4","5","4","2"
"2437","2437","sim","feminino",34,"3","5","5","4"
"2438","2438","sim","masculino",34,"3","5","3","1"
"2439","2439","sim","feminino",34,"5","5","3","5"
"2440","2440","sim","masculino",34,"4","4","5","4"
"2441","2441","sim","feminino",34,"5","4","3","5"
"2442","2442","sim","feminino",34,"5","5","5","4"
"2443","2443","sim","feminino",35,"4","5","3","5"
"2444","2444","sim","feminino",34,"5","5","3","5"
"2445","2445","sim","feminino",35,"4","4","4","2"
"2446","2446","sim","feminino",34,"5","5","3","5"
"2447","2447","sim","feminino",34,"4","4","5","4"
"2448","2448","sim","feminino",34,"3","5","3","3"
"2449","2449","sim","feminino",34,"1","3","5","4"
"2450","2450","sim","feminino",42,"4","4","3","3"
"2451","2451","sim","masculino",34,"4","4","3","5"
"2452","2452","sim","masculino",34,"4","4","3","5"
"2453","2453","sim","feminino",34,"4","4","3","3"
"2454","2454","sim","masculino",34,"4","4","5","4"
"2455","2455","sim","feminino",34,"4","5","3","3"
"2456","2456","sim","feminino",34,"4","4","5","5"
"2457","2457","sim","feminino",34,"4","4","3","5"
"2458","2458","sim","feminino",34,"4","4","5","4"
"2459","2459","sim","feminino",34,"4","4","5","4"
"2460","2460","sim","feminino",34,"4","4","5","5"
"2461","2461","sim","feminino",35,"4","4","5","4"
"2462","2462","sim","feminino",34,"4","4","5","4"
"2463","2463","sim","feminino",34,"3","2","3","3"
"2464","2464","sim","feminino",35,"3","4","5","4"
"2465","2465","sim","feminino",35,"4","5","3","5"
"2466","2466","sim","masculino",34,"4","4","1","3"
"2467","2467","sim","feminino",35,"4","5","3","5"
"2468","2468","sim","feminino",34,"5","5","3","5"
"2469","2469","sim","feminino",34,"4","4","5","5"
"2470","2470","sim","feminino",34,"4","4","3","3"
"2471","2471","sim","feminino",34,"5","3","4","2"
"2472","2472","sim","feminino",34,"4","4","5","4"
"2473","2473","sim","feminino",34,"5","5","5","4"
"2474","2474","sim","masculino",34,"3","5","3","1"
"2475","2475","sim","feminino",42,"4","4","3","3"
"2476","2476","sim","masculino",34,"4","4","5","4"
"2477","2477","sim","masculino",34,"5","4","5","4"
"2478","2478","sim","feminino",34,"5","3","4","2"
"2479","2479","sim","feminino",34,"4","4","5","4"
"2480","2480","sim","feminino",34,"4","5","3","3"
"2481","2481","sim","feminino",34,"4","4","3","3"
"2482","2482","sim","feminino",34,"5","4","3","5"
"2483","2483","sim","feminino",34,"4","4","5","4"
"2484","2484","sim","feminino",41,"4","4","3","5"
"2485","2485","sim","masculino",35,"4","4","5","4"
"2486","2486","sim","feminino",34,"4","4","5","4"
"2487","2487","sim","feminino",34,"4","4","5","4"
"2488","2488","sim","feminino",34,"4","4","5","4"
"2489","2489","sim","feminino",34,"1","3","5","4"
"2490","2490","sim","masculino",34,"4","4","5","4"
"2491","2491","sim","feminino",35,"4","4","5","4"
"2492","2492","sim","feminino",35,"3","5","5","4"
"2493","2493","sim","masculino",34,"4","4","3","5"
"2494","2494","sim","feminino",34,"4","3","3","3"
"2495","2495","sim","feminino",34,"4","4","5","4"
"2496","2496","sim","feminino",35,"4","5","3","5"
"2497","2497","sim","feminino",34,"5","5","5","4"
"2498","2498","sim","feminino",34,"4","3","3","3"
"2499","2499","sim","feminino",34,"5","5","5","4"
"2500","2500","sim","feminino",34,"2","5","2","3"
"2501","2501","sim","feminino",34,"5","5","5","4"
"2502","2502","sim","masculino",34,"4","4","5","4"
"2503","2503","sim","masculino",34,"4","4","5","4"
"2504","2504","sim","feminino",34,"3","5","5","4"
"2505","2505","sim","feminino",42,"4","4","3","3"
"2506","2506","sim","masculino",36,"4","4","5","4"
"2507","2507","sim","feminino",34,"4","4","3","3"
"2508","2508","sim","masculino",35,"4","4","5","4"
"2509","2509","sim","feminino",34,"4","4","5","5"
"2510","2510","sim","feminino",35,"4","4","3","3"
"2511","2511","sim","masculino",35,"4","4","5","4"
"2512","2512","sim","masculino",36,"4","4","3","3"
"2513","2513","sim","feminino",36,"4","4","5","4"
"2514","2514","sim","feminino",35,"4","4","3","3"
"2515","2515","sim","feminino",34,"4","4","5","4"
"2516","2516","sim","feminino",34,"5","3","4","2"
"2517","2517","sim","feminino",34,"4","1","3","3"
"2518","2518","sim","masculino",34,"4","4","5","4"
"2519","2519","sim","masculino",34,"5","4","5","4"
"2520","2520","sim","feminino",34,"4","1","3","3"
"2521","2521","sim","feminino",34,"5","4","3","5"
"2522","2522","sim","feminino",34,"4","5","4","2"
"2523","2523","sim","feminino",34,"4","4","5","4"
"2524","2524","sim","feminino",34,"3","2","3","3"
"2525","2525","sim","feminino",34,"1","3","5","4"
"2526","2526","sim","feminino",34,"4","4","3","5"
"2527","2527","sim","masculino",34,"4","4","1","3"
"2528","2528","sim","feminino",42,"4","4","3","3"
"2529","2529","sim","masculino",34,"3","5","3","1"
"2530","2530","sim","masculino",37,"3","3","3","5"
"2531","2531","sim","masculino",34,"4","4","3","5"
"2532","2532","sim","masculino",34,"4","4","5","4"
"2533","2533","sim","feminino",34,"1","3","5","4"
"2534","2534","sim","feminino",34,"5","5","3","5"
"2535","2535","sim","feminino",34,"4","4","3","5"
"2536","2536","sim","feminino",34,"4","4","5","5"
"2537","2537","sim","feminino",34,"4","4","5","5"
"2538","2538","sim","feminino",35,"4","4","4","2"
"2539","2539","sim","masculino",34,"3","2","3","5"
"2540","2540","sim","feminino",34,"4","4","3","3"
"2541","2541","sim","feminino",34,"4","4","3","3"
"2542","2542","sim","feminino",34,"3","5","5","4"
"2543","2543","sim","masculino",34,"3","4","5","4"
"2544","2544","sim","masculino",36,"4","4","5","4"
"2545","2545","sim","masculino",34,"4","4","3","3"
"2546","2546","sim","feminino",34,"4","5","4","2"
"2547","2547","sim","feminino",35,"4","4","5","4"
"2548","2548","sim","masculino",34,"4","4","3","5"
"2549","2549","sim","feminino",34,"5","4","3","5"
"2550","2550","sim","masculino",36,"4","4","3","3"
"2551","2551","sim","feminino",39,"3","4","3","3"
"2552","2552","sim","feminino",35,"3","5","5","4"
"2553","2553","sim","feminino",35,"3","4","5","4"
"2554","2554","sim","feminino",34,"2","5","2","3"
"2555","2555","sim","masculino",34,"3","4","5","4"
"2556","2556","sim","feminino",34,"2","5","2","3"
"2557","2557","sim","masculino",34,"3","5","3","1"
"2558","2558","sim","feminino",34,"4","4","5","4"
"2559","2559","sim","feminino",35,"3","4","3","3"
"2560","2560","sim","feminino",35,"4","5","4","2"
"2561","2561","sim","feminino",34,"4","4","5","4"
"2562","2562","sim","feminino",35,"4","4","5","4"
"2563","2563","sim","masculino",34,"4","4","5","4"
"2564","2564","sim","feminino",34,"4","4","5","4"
"2565","2565","sim","feminino",39,"3","4","3","3"
"2566","2566","sim","feminino",34,"3","2","3","3"
"2567","2567","sim","masculino",34,"3","2","3","5"
"2568","2568","sim","feminino",34,"4","4","5","4"
"2569","2569","sim","masculino",34,"4","4","1","3"
"2570","2570","sim","masculino",34,"4","4","5","4"
"2571","2571","sim","feminino",34,"4","3","3","3"
"2572","2572","sim","feminino",39,"3","4","3","3"
"2573","2573","sim","masculino",34,"4","4","1","3"
"2574","2574","sim","feminino",34,"4","4","3","3"
"2575","2575","sim","feminino",35,"3","4","3","3"
"2576","2576","sim","masculino",36,"4","4","5","4"
"2577","2577","sim","masculino",36,"4","4","3","3"
"2578","2578","sim","masculino",34,"5","4","5","4"
"2579","2579","sim","feminino",35,"3","4","5","4"
"2580","2580","sim","feminino",36,"4","4","5","4"
"2581","2581","sim","feminino",34,"2","2","3","3"
"2582","2582","sim","feminino",34,"5","5","3","5"
"2583","2583","sim","feminino",34,"4","1","3","3"
"2584","2584","sim","masculino",34,"4","4","1","3"
"2585","2585","sim","feminino",35,"3","4","5","4"
"2586","2586","sim","feminino",34,"4","4","5","4"
"2587","2587","sim","feminino",34,"4","1","3","3"
"2588","2588","sim","feminino",34,"3","5","5","4"
"2589","2589","sim","masculino",34,"4","4","5","4"
"2590","2590","sim","feminino",34,"5","5","3","5"
"2591","2591","sim","feminino",35,"3","4","5","4"
"2592","2592","sim","feminino",35,"4","4","4","2"
"2593","2593","sim","feminino",35,"4","4","5","4"
"2594","2594","sim","feminino",34,"5","3","4","2"
"2595","2595","sim","feminino",34,"4","4","3","3"
"2596","2596","sim","feminino",34,"2","2","3","3"
"2597","2597","sim","feminino",34,"3","5","5","4"
"2598","2598","sim","feminino",34,"4","4","3","5"
"2599","2599","sim","feminino",34,"4","5","4","2"
"2600","2600","sim","feminino",34,"4","4","5","4"
"2601","2601","sim","feminino",34,"4","4","5","4"
"2602","2602","sim","feminino",35,"4","4","5","4"
"2603","2603","sim","feminino",35,"4","5","4","2"
"2604","2604","sim","masculino",34,"5","4","5","4"
"2605","2605","sim","feminino",34,"5","5","5","4"
"2606","2606","sim","feminino",34,"5","5","3","5"
"2607","2607","sim","feminino",34,"3","5","5","4"
"2608","2608","sim","feminino",34,"4","5","4","2"
"2609","2609","sim","feminino",34,"5","5","5","4"
"2610","2610","sim","feminino",34,"4","4","5","4"
"2611","2611","sim","feminino",34,"4","4","5","4"
"2612","2612","sim","feminino",34,"4","5","3","3"
"2613","2613","sim","feminino",34,"5","5","3","5"
"2614","2614","sim","feminino",34,"3","5","3","3"
"2615","2615","sim","masculino",34,"5","4","5","4"
"2616","2616","sim","feminino",34,"4","4","3","5"
"2617","2617","sim","feminino",35,"3","4","3","3"
"2618","2618","sim","feminino",35,"4","4","5","4"
"2619","2619","sim","feminino",34,"5","3","4","2"
"2620","2620","sim","feminino",34,"4","4","3","3"
"2621","2621","sim","masculino",34,"3","5","3","1"
"2622","2622","sim","feminino",34,"4","4","5","5"
"2623","2623","sim","feminino",34,"4","4","5","4"
"2624","2624","sim","feminino",34,"4","3","3","3"
"2625","2625","sim","feminino",35,"4","4","5","4"
"2626","2626","sim","feminino",35,"4","4","5","4"
"2627","2627","sim","feminino",34,"4","1","3","3"
"2628","2628","sim","feminino",35,"4","4","4","2"
"2629","2629","sim","masculino",34,"4","4","5","4"
"2630","2630","sim","feminino",35,"4","5","4","2"
"2631","2631","sim","feminino",35,"3","5","5","4"
"2632","2632","sim","masculino",34,"3","4","5","4"
"2633","2633","sim","feminino",34,"3","5","5","4"
"2634","2634","sim","feminino",35,"3","4","5","4"
"2635","2635","sim","feminino",35,"4","4","3","3"
"2636","2636","sim","feminino",34,"5","5","3","5"
"2637","2637","sim","feminino",35,"4","4","3","3"
"2638","2638","sim","feminino",34,"4","4","3","3"
"2639","2639","sim","masculino",34,"4","4","3","5"
"2640","2640","sim","feminino",34,"2","2","3","3"
"2641","2641","sim","feminino",34,"5","5","3","5"
"2642","2642","sim","feminino",34,"3","5","5","4"
"2643","2643","sim","feminino",34,"1","3","5","4"
"2644","2644","sim","feminino",34,"4","4","5","4"
"2645","2645","sim","feminino",35,"4","4","4","2"
"2646","2646","sim","feminino",35,"4","5","4","2"
"2647","2647","sim","feminino",34,"4","4","5","4"
"2648","2648","sim","masculino",36,"4","4","5","4"
"2649","2649","sim","masculino",34,"4","4","5","4"
"2650","2650","sim","feminino",35,"4","4","3","3"
"2651","2651","sim","feminino",34,"4","4","3","3"
"2652","2652","sim","feminino",34,"3","5","3","3"
"2653","2653","sim","masculino",34,"4","4","3","3"
"2654","2654","sim","feminino",35,"4","4","5","4"
"2655","2655","sim","feminino",34,"4","4","3","3"
"2656","2656","sim","feminino",35,"3","5","5","4"
"2657","2657","sim","feminino",34,"3","5","5","4"
"2658","2658","sim","feminino",34,"3","5","5","4"
"2659","2659","sim","feminino",34,"5","3","4","2"
"2660","2660","sim","feminino",34,"3","2","3","3"
"2661","2661","sim","masculino",36,"4","4","5","4"
"2662","2662","sim","masculino",34,"4","4","3","5"
"2663","2663","sim","feminino",35,"3","4","5","4"
"2664","2664","sim","feminino",35,"4","4","5","4"
"2665","2665","sim","feminino",34,"5","5","5","4"
"2666","2666","sim","feminino",34,"4","4","3","3"
"2667","2667","sim","feminino",34,"4","4","5","4"
"2668","2668","sim","masculino",34,"4","4","5","4"
"2669","2669","sim","masculino",34,"4","4","3","5"
"2670","2670","sim","masculino",34,"4","4","3","5"
"2671","2671","sim","masculino",34,"4","4","3","5"
"2672","2672","sim","feminino",34,"1","3","5","4"
"2673","2673","sim","feminino",34,"5","5","3","5"
"2674","2674","sim","feminino",34,"3","5","5","4"
"2675","2675","sim","feminino",41,"4","4","3","5"
"2676","2676","sim","feminino",34,"4","4","5","4"
"2677","2677","sim","feminino",34,"2","5","2","3"
"2678","2678","sim","masculino",34,"4","4","3","3"
"2679","2679","sim","feminino",34,"3","2","3","3"
"2680","2680","sim","feminino",34,"4","3","3","3"
"2681","2681","sim","feminino",34,"3","5","5","4"
"2682","2682","sim","feminino",34,"3","5","5","4"
"2683","2683","sim","feminino",39,"3","4","3","3"
"2684","2684","sim","masculino",37,"3","3","3","5"
"2685","2685","sim","masculino",34,"4","4","1","3"
"2686","2686","sim","masculino",34,"3","5","3","1"
"2687","2687","sim","feminino",34,"3","5","5","4"
"2688","2688","sim","feminino",35,"3","4","5","4"
"2689","2689","sim","feminino",34,"4","4","5","4"
"2690","2690","sim","feminino",41,"4","4","3","5"
"2691","2691","sim","feminino",39,"3","4","3","3"
"2692","2692","sim","feminino",34,"4","4","5","5"
"2693","2693","sim","masculino",34,"4","4","3","5"
"2694","2694","sim","feminino",34,"4","3","3","3"
"2695","2695","sim","feminino",36,"4","4","5","4"
"2696","2696","sim","feminino",34,"4","4","5","4"
"2697","2697","sim","feminino",35,"4","4","3","3"
"2698","2698","sim","masculino",34,"4","4","5","4"
"2699","2699","sim","feminino",34,"1","3","5","4"
"2700","2700","sim","feminino",35,"3","4","3","3"
"2701","2701","sim","feminino",35,"4","4","3","3"
"2702","2702","sim","masculino",34,"3","2","3","5"
"2703","2703","sim","feminino",34,"5","3","4","2"
"2704","2704","sim","masculino",35,"4","4","5","4"
"2705","2705","sim","feminino",34,"3","5","5","4"
"2706","2706","sim","feminino",35,"4","5","4","2"
"2707","2707","sim","masculino",34,"4","4","5","4"
"2708","2708","sim","feminino",34,"2","2","3","3"
"2709","2709","sim","masculino",34,"5","4","5","4"
"2710","2710","sim","masculino",34,"4","4","3","3"
"2711","2711","sim","masculino",34,"4","4","3","5"
"2712","2712","sim","masculino",34,"4","4","5","4"
"2713","2713","sim","feminino",42,"4","4","3","3"
"2714","2714","sim","feminino",36,"4","4","5","4"
"2715","2715","sim","masculino",34,"3","4","5","4"
"2716","2716","sim","masculino",34,"4","4","1","3"
"2717","2717","sim","masculino",34,"4","4","3","5"
"2718","2718","sim","feminino",35,"4","5","4","2"
"2719","2719","sim","feminino",35,"3","4","3","3"
"2720","2720","sim","feminino",34,"3","5","3","3"
"2721","2721","sim","feminino",35,"4","4","3","3"
"2722","2722","sim","feminino",34,"4","3","3","3"
"2723","2723","sim","feminino",34,"3","5","3","3"
"2724","2724","sim","feminino",35,"4","4","5","4"
"2725","2725","sim","feminino",34,"3","5","5","4"
"2726","2726","sim","feminino",34,"3","2","3","3"
"2727","2727","sim","feminino",34,"4","4","5","4"
"2728","2728","sim","feminino",41,"4","4","3","5"
"2729","2729","sim","feminino",35,"4","4","3","3"
"2730","2730","sim","masculino",34,"5","4","5","4"
"2731","2731","sim","feminino",34,"2","2","3","3"
"2732","2732","sim","feminino",35,"3","4","3","3"
"2733","2733","sim","feminino",34,"2","2","3","3"
"2734","2734","sim","feminino",34,"2","5","2","3"
"2735","2735","sim","feminino",34,"4","4","3","5"
"2736","2736","sim","masculino",35,"4","4","5","4"
"2737","2737","sim","feminino",34,"4","5","4","2"
"2738","2738","sim","feminino",34,"2","2","3","3"
"2739","2739","sim","feminino",42,"4","4","3","3"
"2740","2740","sim","feminino",34,"4","3","3","3"
"2741","2741","sim","feminino",34,"3","2","3","3"
"2742","2742","sim","feminino",34,"4","1","3","3"
"2743","2743","sim","feminino",34,"4","4","5","4"
"2744","2744","sim","masculino",34,"3","2","3","5"
"2745","2745","sim","feminino",34,"5","5","3","5"
"2746","2746","sim","masculino",34,"4","4","3","3"
"2747","2747","sim","feminino",34,"5","3","4","2"
"2748","2748","sim","feminino",35,"3","4","5","4"
"2749","2749","sim","feminino",34,"4","4","5","4"
"2750","2750","sim","feminino",35,"4","4","4","2"
"2751","2751","sim","feminino",35,"4","4","5","4"
"2752","2752","sim","feminino",34,"5","5","3","5"
"2753","2753","sim","masculino",34,"4","4","5","4"
"2754","2754","sim","feminino",42,"4","4","3","3"
"2755","2755","sim","feminino",35,"3","4","3","3"
"2756","2756","sim","masculino",34,"4","4","3","3"
"2757","2757","sim","feminino",34,"4","5","4","2"
"2758","2758","sim","feminino",34,"4","4","3","5"
"2759","2759","sim","masculino",36,"4","4","3","3"
"2760","2760","sim","feminino",34,"4","4","5","4"
